"","src_username","dst_username","log_forward_time","cat_forward_time"
"4432","zemavek","mimisramova",3.58557351862273,4
"4433","zemavek","mimisramova",3.32056168019524,3.5
"4434","zemavek","mimisramova",2.42488163663107,2.5
"4435","zemavek","mimisramova",5.3613443546745,5.5
"4436","zemavek","milan_uhrik",3.01745072951054,3.5
"4437","zemavek","milan_uhrik",3.01745072951054,3.5
"4438","zemavek","milan_uhrik",3.01745072951054,3.5
"4439","zemavek","smebratia",3.22634208716363,3.5
"4440","zemavek","zemavek",4.93508384908605,5
"4441","zemavek","milan_uhrik",5.1570606754053,5.5
"4442","zemavek","mimisramova",2.02118929906994,2.5
"4443","zemavek","smebratia",2.97497199429807,3
"4444","zemavek","investigativnyblogSK",4.10533983980529,4.5
"4445","zemavek","mimisramova",3.74826557266874,4
"4446","zemavek","investigativnyblogSK",3.71625382589604,4
"4447","zemavek","mimisramova",3.10754912974469,3.5
"4448","zemavek","investigativnyblogSK",3.71625382589604,4
"4449","zemavek","mimisramova",3.10754912974469,3.5
"4450","zemavek","SvetKolemNas",3.13225968953104,3.5
"4451","zemavek","mimisramova",2.92941892571429,3
"4452","zemavek","smebratia",2.29225607135648,2.5
"4453","zemavek","mimisramova",3.16879202031418,3.5
"4454","zemavek","smebratia",3.53920159929413,4
"4455","zemavek","smebratia",2.70586371228392,3
"4456","zemavek","vsetkyspravy",5.24606259034848,5.5
"4457","zemavek","smebratia",3.42193281327851,3.5
"4458","zemavek","mimisramova",1.96848294855394,2
"4459","zemavek","smebratia",3.70825088859138,4
"4460","zemavek","smebratia",3.70825088859138,4
"4461","zemavek","smebratia",6.66119050826229,7
"4462","zemavek","milan_uhrik",3.263399331334,3.5
"4463","zemavek","smebratia",2.30319605742049,2.5
"4464","zemavek","smebratia",2.23552844690755,2.5
"4465","zemavek","smebratia",2.11394335230684,2.5
"4466","zemavek","smebratia",2.84509804001426,3
"4467","zemavek","mimisramova",2.75127910398334,3
"4468","zemavek","mimisramova",2.78103693862113,3
"4469","zemavek","smebratia",4.02673749423875,4.5
"4470","zemavek","smebratia",2.20951501454263,2.5
"4471","zemavek","smebratia",3.99308336069806,4
"4472","zemavek","smebratia",3.97804349390996,4
"4473","zemavek","smebratia",2.8998205024271,3
"4474","zemavek","mimisramova",4.54987343229376,5
"4475","zemavek","aliancenarodnichsil",4.09847066565063,4.5
"4476","zemavek","investigativnyblogSK",3.52348633234323,4
"4477","zemavek","MGzpravy",4.10954480087835,4.5
"4478","zemavek","mimisramova",4.52562779621189,5
"4479","zemavek","mimisramova",4.4465837626943,4.5
"4480","zemavek","mimisramova",4.34159278074529,4.5
"4481","zemavek","smebratia",2.60097289568675,3
"4482","zemavek","smebratia",2.64738297011462,3
"4483","zemavek","smebratia",3.46209838113516,3.5
"4484","zemavek","smebratia",3.46209838113516,3.5
"4485","zemavek","smebratia",3.46209838113516,3.5
"4486","zemavek","smebratia",3.46209838113516,3.5
"4487","zemavek","mimisramova",1.67209785793572,2
"4488","zemavek","mimisramova",2.27646180417324,2.5
"4489","zemavek","smebratia",2.11394335230684,2.5
"4490","zemavek","mimisramova",3.19117145572856,3.5
"4491","zemavek","mimisramova",3.19117145572856,3.5
"4492","zemavek","mimisramova",3.19117145572856,3.5
"4493","zemavek","mimisramova",3.19117145572856,3.5
"4494","zemavek","mimisramova",3.19117145572856,3.5
"4495","zemavek","smebratia",2.93601079571521,3
"4496","zemavek","MGzpravy",2.36361197989214,2.5
"4497","zemavek","mimisramova",3.05880548667591,3.5
"4498","zemavek","mimisramova",2.59217675739587,3
"4499","zemavek","smebratia",4.03917608437604,4.5
"4500","zemavek","smebratia",4.04508816154282,4.5
"4501","zemavek","mimisramova",2.73798732633343,3
"4502","zemavek","pravdavzdyvitazi",4.90445586448053,5
"4503","zemavek","mimisramova",2.12057393120585,2.5
"4504","zemavek","mimisramova",2.12057393120585,2.5
"4505","zemavek","milan_uhrik",2.65991620006985,3
"4506","zemavek","mimisramova",2.67669360962487,3
"4507","zemavek","smebratia",3.20411998265593,3.5
"4508","zemavek","smebratia",2.3541084391474,2.5
"4509","zemavek","mimisramova",3.4933186082321,3.5
"4510","zemavek","smebratia",3.19672872262329,3.5
"4511","zemavek","mimisramova",3.13481437032046,3.5
"4512","zemavek","investigativnyblogSK",2.74585519517373,3
"4513","zemavek","smebratia",2.82542611776782,3
"4514","zemavek","mimisramova",2.14612803567824,2.5
"4515","zemavek","smebratia",1.88649072517248,2
"4516","zemavek","mimisramova",3.94899945402695,4
"4517","zemavek","smebratia",4.16790781000148,4.5
"4518","zemavek","investigativnyblogSK",3.45101845215546,3.5
"4519","zemavek","smebratia",2.86510397464113,3
"4520","zemavek","mimisramova",2.68214507637383,3
"4521","zemavek","smebratia",3.44420098886416,3.5
"4522","zemavek","mimisramova",1.99122607569249,2
"4523","zemavek","mimisramova",2.51719589794997,3
"4524","zemavek","mimisramova",1.39794000867204,1.5
"4525","zemavek","jiznimorava",2.13672056715641,2.5
"4526","zemavek","mimisramova",4.70373834235593,5
"4527","zemavek","smebratia",2.96284268120124,3
"4528","zemavek","investigativnyblogSK",3.68033551341456,4
"4529","zemavek","mimisramova",3.67559505638675,4
"4530","zemavek","investigativnyblogSK",3.68033551341456,4
"4531","zemavek","mimisramova",3.67559505638675,4
"4532","zemavek","mimisramova",3.46553155697355,3.5
"4533","zemavek","mimisramova",3.01953168453126,3.5
"4534","zemavek","smebratia",3.41094585868777,3.5
"4535","zemavek","smebratia",4.45328775485164,4.5
"4536","zemavek","smebratia",1.90848501887865,2
"4537","zemavek","mimisramova",2.55022835305509,3
"4538","zemavek","smebratia",2.73798732633343,3
"4539","zemavek","jarek53",3.45727618606133,3.5
"4540","zemavek","smebratia",3.08778141780954,3.5
"4541","zemavek","smebratia",2.65417654187796,3
"4542","zemavek","smebratia",2.55630250076729,3
"4543","zemavek","mimisramova",2.52244423350632,3
"4544","zemavek","smebratia",2.41497334797082,2.5
"4545","zemavek","mimisramova",3.60053729436447,4
"4546","zemavek","smebratia",3.69037330691606,4
"4547","zemavek","mimisramova",1.79239168949825,2
"4548","zemavek","mimisramova",2.81424759573192,3
"4549","zemavek","mimisramova",2.66838591669,3
"4550","zemavek","investigativnyblogSK",3.27577190016493,3.5
"4551","zemavek","vsetkyspravy",3.72908375704361,4
"4552","zemavek","mimisramova",2.90848501887865,3
"4553","zemavek","smebratia",2.59769518592551,3
"4554","zemavek","vsetkyspravy",3.13033376849501,3.5
"4555","zemavek","smebratia",1.81954393554187,2
"4556","zemavek","smebratia",4.04414762087872,4.5
"4557","zemavek","mimisramova",2.81358098856819,3
"4558","zemavek","vsetkyspravy",3.58748646541096,4
"4559","zemavek","vsetkyspravy",3.29776051109913,3.5
"4560","zemavek","mimisramova",3.18723861983148,3.5
"4561","zemavek","smebratia",2.26481782300954,2.5
"4562","zemavek","mimisramova",2.67760695272049,3
"4563","zemavek","vsetkyspravy",4.80906790918618,5
"4564","zemavek","mimisramova",3.54863505981475,4
"4565","zemavek","smebratia",3.2291697025391,3.5
"4566","zemavek","mimisramova",2.61384182187607,3
"4567","zemavek","vsetkyspravy",3.82956105629939,4
"4568","zemavek","tvotv_sk",3.5649026725292,4
"4569","zemavek","smebratia",2.62634036737504,3
"4570","zemavek","mimisramova",2.10037054511756,2.5
"4571","zemavek","vsetkyspravy",4.59970844622417,5
"4572","zemavek","smebratia",3.75434833571102,4
"4573","zemavek","investigativnyblogSK",3.54604886640173,4
"4574","zemavek","mimisramova",3.29292029960001,3.5
"4575","zemavek","mimisramova",3.64650175003161,4
"4576","zemavek","mimisramova",3.41463914673701,3.5
"4577","zemavek","mimisramova",4.4639377593052,4.5
"4578","zemavek","mimisramova",4.31243125558873,4.5
"4579","zemavek","mimisramova",1.93951925261862,2
"4580","zemavek","mimisramova",3.87644878687834,4
"4581","zemavek","mimisramova",3.37456506072277,3.5
"4582","zemavek","smebratia",4.55601287455989,5
"4583","zemavek","smebratia",4.04999285692014,4.5
"4584","zemavek","mimisramova",1.9731278535997,2
"4585","zemavek","mimisramova",2.88081359228079,3
"4586","zemavek","mimisramova",4.77227768815959,5
"4587","zemavek","mimisramova",3.53313628827864,4
"4588","zemavek","mimisramova",3.23172438332852,3.5
"4589","zemavek","mimisramova",3.21642983087625,3.5
"4590","zemavek","mimisramova",3.5762261374496,4
"4591","zemavek","smebratia",4.02147873225753,4.5
"4592","zemavek","mimisramova",3.30770992340481,3.5
"4593","zemavek","mimisramova",2.20682587603185,2.5
"4594","zemavek","mimisramova",3.60195140413352,4
"4595","zemavek","mimisramova",2.58319877396862,3
"4596","zemavek","smebratia",2.86153441085904,3
"4597","zemavek","mimisramova",2.75663610824585,3
"4598","zemavek","smebratia",2.40483371661994,2.5
"4599","zemavek","LussiList",2.11727129565576,2.5
"4600","zemavek","mimisramova",2.25767857486918,2.5
"4601","zemavek","mimisramova",2.83821922190763,3
"4602","zemavek","smebratia",3.66679868366617,4
"4603","zemavek","smebratia",4.01283722470517,4.5
"4604","zemavek","mimisramova",3.79740604967638,4
"4605","zemavek","mimisramova",3.65311599316557,4
"4606","zemavek","smebratia",3.48699688843182,3.5
"4607","zemavek","smebratia",4.67135800344349,5
"4608","zemavek","zemavek",5.43281541760276,5.5
"4609","zemavek","smebratia",4.65707498435121,5
"4610","zemavek","zemavek",5.43375063816443,5.5
"4611","zemavek","smebratia",3.69399061046078,4
"4612","zemavek","mimisramova",3.12613140726198,3.5
"4613","zemavek","mimisramova",2.77378644498119,3
"4614","zemavek","mimisramova",2.6954816764902,3
"4615","zemavek","smebratia",3.55714614231836,4
"4616","zemavek","mimisramova",2.95085145888855,3
"4617","zemavek","mimisramova",3.1832698436828,3.5
"4618","zemavek","smebratia",3.22427401429426,3.5
"4619","zemavek","mimisramova",3.23019337886905,3.5
"4620","zemavek","smebratia",4.24442557217294,4.5
"4621","zemavek","smebratia",2.87794695162919,3
"4622","zemavek","mimisramova",3.09131515969722,3.5
"4623","zemavek","mimisramova",2.97127584873811,3
"4624","zemavek","smebratia",3.7901443650429,4
"4625","zemavek","smebratia",2.71180722904119,3
"4626","zemavek","smebratia",1.91907809237607,2
"4627","zemavek","smebratia",2.41497334797082,2.5
"4628","zemavek","smebratia",3.38542751480513,3.5
"4629","zemavek","smebratia",4.72607487021537,5
"4630","zemavek","smebratia",2.87273882747267,3
"4631","zemavek","smebratia",2.78461729263288,3
"4632","zemavek","mimisramova",2.65609820201283,3
"4633","zemavek","mimisramova",2.91169015875386,3
"4634","zemavek","mimisramova",2.91169015875386,3
"4635","zemavek","mimisramova",2.91169015875386,3
"4636","zemavek","mimisramova",2.26245108973043,2.5
"4637","zemavek","mimisramova",2.77959649125782,3
"4638","zemavek","mimisramova",2.74507479158206,3
"4639","zemavek","mimisramova",2.23044892137827,2.5
"4640","zemavek","mimisramova",3.76267856372744,4
"4641","zemavek","mimisramova",2.25767857486918,2.5
"4642","zemavek","mimisramova",2.59217675739587,3
"4643","zemavek","smebratia",1.55630250076729,2
"4644","zemavek","mimisramova",2.64246452024212,3
"4645","zemavek","smebratia",4.75646874713039,5
"4646","zemavek","mimisramova",2.15533603746506,2.5
"4647","zemavek","mimisramova",4.63226490470286,5
"4648","zemavek","mimisramova",2.79379038469082,3
"4649","zemavek","smebratia",3.4667193716816,3.5
"4650","zemavek","mimisramova",2.45178643552429,2.5
"4651","zemavek","mimisramova",2.58658730467176,3
"4652","zemavek","mimisramova",1.7481880270062,2
"4653","zemavek","mimisramova",1.63346845557959,2
"4654","zemavek","smebratia",3.63093611906419,4
"4655","zemavek","mimisramova",3.22297644989339,3.5
"4656","zemavek","mimisramova",2.84757265914211,3
"4657","zemavek","smebratia",3.25647720624168,3.5
"4658","zemavek","mimisramova",2.9804578922761,3
"4659","zemavek","mimisramova",2.58994960132571,3
"4660","zemavek","smebratia",2.5705429398819,3
"4661","zemavek","smebratia",4.76554189810676,5
"4662","zemavek","smebratia",4.45141797298926,4.5
"4663","zemavek","smebratia",3.22427401429426,3.5
"4664","zemavek","mimisramova",3.96260607292413,4
"4665","zemavek","mimisramova",3.63042787502502,4
"4666","zemavek","mimisramova",3.60205999132796,4
"4667","zemavek","smebratia",4.2663728312246,4.5
"4668","zemavek","mimisramova",3.54752857645978,4
"4669","zemavek","coNemateVedet",3.27829620809127,3.5
"4670","zemavek","smebratia",2.65991620006985,3
"4671","zemavek","smebratia",2.65991620006985,3
"4672","zemavek","mimisramova",3.21031851982623,3.5
"4673","zemavek","mimisramova",3.52387647563813,4
"4674","zemavek","mimisramova",3.08778141780954,3.5
"4675","zemavek","mimisramova",3.43854234878611,3.5
"4676","zemavek","coNemateVedet",2.14612803567824,2.5
"4677","zemavek","coNemateVedet",2.14921911265538,2.5
"4678","zemavek","coNemateVedet",2.14921911265538,2.5
"4679","zemavek","mimisramova",3.7451528950769,4
"4680","zemavek","mimisramova",2.21748394421391,2.5
"4681","zemavek","smebratia",3.004751155591,3.5
"4682","zemavek","coNemateVedet",3.66558099101795,4
"4683","zemavek","coNemateVedet",3.11925588927794,3.5
"4684","zemavek","mimisramova",2.56702636615906,3
"4685","zemavek","coNemateVedet",2.57287160220048,3
"4686","zemavek","mimisramova",1.5910646070265,2
"4687","zemavek","mimisramova",2.42651126136458,2.5
"4688","zemavek","mimisramova",3.47334096418594,3.5
"4689","zemavek","mimisramova",3.46805179145424,3.5
"4690","zemavek","mimisramova",3.08671566394488,3.5
"4691","zemavek","smebratia",3.94463070185628,4
"4692","zemavek","mimisramova",2.13987908640124,2.5
"4693","zemavek","MGzpravy",3.83454785768095,4
"4694","zemavek","mimisramova",4.6100316846826,5
"4695","zemavek","mimisramova",4.5897932718368,5
"4696","zemavek","mimisramova",4.41698979917917,4.5
"4697","zemavek","smebratia",2.06818586174616,2.5
"4698","zemavek","mimisramova",3.64904263408618,4
"4699","zemavek","mimisramova",2.89707700320942,3
"4700","zemavek","vsetkyspravy",3.6262376851469,4
"4701","zemavek","vsetkyspravy",3.62634036737504,4
"4702","zemavek","mimisramova",2.07918124604762,2.5
"4703","zemavek","smebratia",3.72811018410034,4
"4704","zemavek","mimisramova",2.50650503240487,3
"4705","zemavek","smebratia",3.72811018410034,4
"4706","zemavek","mimisramova",2.50650503240487,3
"4707","zemavek","smebratia",3.51613857671707,4
"4708","zemavek","mimisramova",2.6954816764902,3
"4709","zemavek","mimisramova",4.53332711705442,5
"4710","zemavek","mimisramova",4.53359413655076,5
"4711","zemavek","vsetkyspravy",4.52818369193201,5
"4712","zemavek","mimisramova",2.60959440922522,3
"4713","zemavek","investigativnyblogSK",3.05076631123304,3.5
"4714","zemavek","mimisramova",2.68033551341456,3
"4715","zemavek","mimisramova",2.55750720190566,3
"4716","zemavek","mimisramova",3.22556771343947,3.5
"4717","zemavek","mimisramova",3.20139712432045,3.5
"4718","zemavek","smebratia",4.02893707707068,4.5
"4719","zemavek","smebratia",3.28126068705501,3.5
"4720","zemavek","smebratia",3.6534054906645,4
"4721","zemavek","smebratia",5.00839148997048,5.5
"4722","zemavek","smebratia",3.90955602924118,4
"4723","zemavek","smebratia",3.71933128698373,4
"4724","zemavek","investigativnyblogSK",3.31260043926126,3.5
"4725","zemavek","mimisramova",2.20411998265593,2.5
"4726","zemavek","smebratia",4.00457929390221,4.5
"4727","zemavek","mimisramova",2.73559889969818,3
"4728","zemavek","mimisramova",2.56702636615906,3
"4729","zemavek","mimisramova",2.44090908206522,2.5
"4730","zemavek","mimisramova",1.53147891704226,2
"4731","zemavek","mimisramova",2.28103336724773,2.5
"4732","zemavek","mimisramova",3.15866398081399,3.5
"4733","zemavek","smebratia",2.79098847508882,3
"4734","zemavek","mimisramova",3.42586014507784,3.5
"4735","zemavek","mimisramova",2.98227123303957,3
"4736","zemavek","mimisramova",3.59273176639396,4
"4737","zemavek","smebratia",4.25066391946324,4.5
"4738","zemavek","zemavek",4.65031723878348,5
"4739","zemavek","zemavek",4.65032695421768,5
"4740","zemavek","zemavek",4.65032695421768,5
"4741","zemavek","investigativnyblogSK",3.45209324901773,3.5
"4742","zemavek","mimisramova",3.27669152884504,3.5
"4743","zemavek","zemavek",4.6206772838474,5
"4744","zemavek","zemavek",4.6206772838474,5
"4745","zemavek","zemavek",4.62066688195808,5
"4746","zemavek","zemavek",4.62066688195808,5
"4747","zemavek","smebratia",2.69196510276736,3
"4748","zemavek","smebratia",3.00817418400643,3.5
"4749","zemavek","smebratia",2.49554433754645,2.5
"4750","zemavek","smebratia",3.88772979728803,4
"4751","zemavek","mimisramova",1.99563519459755,2
"4752","zemavek","smebratia",1.69019608002851,2
"4753","zemavek","mimisramova",2.96331551138611,3
"4754","zemavek","mimisramova",4.69139979909899,5
"4755","zemavek","smebratia",4.84052637846029,5
"4756","zemavek","mimisramova",3.20248831706009,3.5
"4757","zemavek","smebratia",4.82951604269377,5
"4758","zemavek","smebratia",4.82951604269377,5
"4759","zemavek","mimisramova",4.51668077540683,5
"4760","zemavek","mimisramova",3.61140463771159,4
"4761","zemavek","mimisramova",2.42651126136458,2.5
"4762","zemavek","smebratia",3.02242837118549,3.5
"4763","zemavek","smebratia",4.09940437234554,4.5
"4764","zemavek","smebratia",4.7444494574468,5
"4765","zemavek","mimisramova",2.65513843481138,3
"4766","zemavek","mimisramova",2.35602585719312,2.5
"4767","zemavek","smebratia",4.07928980609866,4.5
"4768","zemavek","milan_uhrik",4.21772076753082,4.5
"4769","zemavek","smebratia",3.74311762521474,4
"4770","zemavek","vsetkyspravy",3.78873385882771,4
"4771","zemavek","mimisramova",3.74044164494977,4
"4772","zemavek","smebratia",1.94939000664491,2
"4773","zemavek","smebratia",4.26488862612062,4.5
"4774","zemavek","smebratia",4.1460349626025,4.5
"4775","zemavek","smebratia",2.87215627274829,3
"4776","zemavek","mimisramova",2.75815462196739,3
"4777","zemavek","smebratia",2.45788189673399,2.5
"4778","zemavek","smebratia",3.7626035495668,4
"4779","zemavek","mimisramova",2.73878055848437,3
"4780","zemavek","mimisramova",2.64836001098093,3
"4781","zemavek","smebratia",2.94694327069783,3
"4782","zemavek","mimisramova",3.61762929775784,4
"4783","zemavek","vsetkyspravy",3.37529773821734,3.5
"4784","zemavek","mimisramova",3.37199091146491,3.5
"4785","zemavek","mimisramova",2.78247262416629,3
"4786","zemavek","mimisramova",4.21077318047017,4.5
"4787","zemavek","zemavek",4.94270236888867,5
"4788","zemavek","mimisramova",2.27415784926368,2.5
"4789","zemavek","vsetkyspravy",2.76342799356294,3
"4790","zemavek","mimisramova",2.74429298312268,3
"4791","zemavek","zemavek",4.95847787579879,5
"4792","zemavek","mimisramova",1.7481880270062,2
"4793","zemavek","smebratia",3.7718813201901,4
"4794","zemavek","vsetkyspravy",2.95712819767681,3
"4795","zemavek","mimisramova",2.91645394854993,3
"4796","zemavek","mimisramova",1.6232492903979,2
"4797","zemavek","mimisramova",1.50514997831991,2
"4798","zemavek","smebratia",2.47275644931721,2.5
"4799","zemavek","mimisramova",2.12057393120585,2.5
"4800","zemavek","mimisramova",1.50514997831991,2
"4801","zemavek","smebratia",3.85745311703527,4
"4802","zemavek","smebratia",5.34283309253194,5.5
"4803","zemavek","investigativnyblogSK",2.83250891270624,3
"4804","zemavek","smebratia",1.68124123737559,2
"4805","zemavek","vsetkyspravy",2.58658730467176,3
"4806","zemavek","mimisramova",2.19312459835446,2.5
"4807","zemavek","mimisramova",3.56561172490206,4
"4808","zemavek","investigativnyblogSK",3.73727217653554,4
"4809","zemavek","mimisramova",3.29907126002741,3.5
"4810","zemavek","investigativnyblogSK",3.56667313760612,4
"4811","zemavek","mimisramova",2.39445168082622,2.5
"4812","zemavek","vsetkyspravy",3.9635517335741,4
"4813","zemavek","mimisramova",3.26434550705009,3.5
"4814","zemavek","smebratia",4.67562255411152,5
"4815","zemavek","smebratia",4.65883148616685,5
"4816","zemavek","smebratia",2.65991620006985,3
"4817","zemavek","vsetkyspravy",2.68841982200271,3
"4818","zemavek","mimisramova",2.65321251377534,3
"4819","zemavek","mimisramova",3.26717172840301,3.5
"4820","zemavek","mimisramova",2.2380461031288,2.5
"4821","zemavek","mimisramova",3.15775888604686,3.5
"4822","zemavek","vsetkyspravy",3.73846343946195,4
"4823","zemavek","mimisramova",2.39093510710338,2.5
"4824","zemavek","smebratia",1.81291335664286,2
"4825","zemavek","smebratia",3.04766419460156,3.5
"4826","zemavek","smebratia",2.95036485437612,3
"4827","zemavek","mimisramova",2.48995847942483,2.5
"4828","zemavek","smebratia",5.8378061621338,6
"4829","zemavek","mimisramova",2.12710479836481,2.5
"4830","zemavek","smebratia",3.95568775031351,4
"4831","zemavek","smebratia",2,2
"4832","zemavek","mimisramova",1.69897000433602,2
"4833","zemavek","investigativnyblogSK",3.34869419026554,3.5
"4834","zemavek","smebratia",2.931457870689,3
"4835","zemavek","mimisramova",2.87390159786446,3
"4836","zemavek","mimisramova",2.2148438480477,2.5
"4837","zemavek","vsetkyspravy",1.34242268082221,1.5
"4838","zemavek","smebratia",3.74437122733186,4
"4839","zemavek","mimisramova",4.7181278520753,5
"4840","zemavek","investigativnyblogSK",4.78674432577252,5
"4841","zemavek","mimisramova",4.71075183488413,5
"4842","zemavek","mimisramova",2.58433122436753,3
"4843","zemavek","smebratia",2.93951925261862,3
"4844","zemavek","smebratia",2.94001815500766,3
"4845","zemavek","smebratia",2.68124123737559,3
"4846","zemavek","smebratia",1.80617997398389,2
"4847","zemavek","smebratia",1.80617997398389,2
"4848","zemavek","smebratia",1.80617997398389,2
"4849","zemavek","kanalklubunekonvencnemysliacich",2.20951501454263,2.5
"4850","zemavek","kanalklubunekonvencnemysliacich",3.81411435612913,4
"4851","zemavek","smebratia",2.38381536598043,2.5
"4852","zemavek","SvetKolemNas",2.8926510338773,3
"4853","zemavek","mimisramova",1.90848501887865,2
"4854","zemavek","mimisramova",3.13385812520333,3.5
"4855","zemavek","smebratia",3.69081605798092,4
"4856","zemavek","kanalklubunekonvencnemysliacich",4.55647136023415,5
"4857","zemavek","kanalklubunekonvencnemysliacich",4.55647136023415,5
"4858","zemavek","kanalklubunekonvencnemysliacich",4.55647136023415,5
"4859","zemavek","kanalklubunekonvencnemysliacich",4.55647136023415,5
"4860","zemavek","kanalklubunekonvencnemysliacich",4.51055841415044,5
"4861","zemavek","smebratia",4.90261200012085,5
"4862","zemavek","kanalklubunekonvencnemysliacich",1.94448267215017,2
"4863","zemavek","kanalklubunekonvencnemysliacich",1.27875360095283,1.5
"4864","zemavek","smebratia",4.75443243389369,5
"4865","zemavek","smebratia",3.48515334990365,3.5
"4866","zemavek","smebratia",4.68086106335352,5
"4867","zemavek","kanalklubunekonvencnemysliacich",3.52465571235778,4
"4868","zemavek","kanalklubunekonvencnemysliacich",2.82412583391655,3
"4869","zemavek","kanalklubunekonvencnemysliacich",3.31323429169472,3.5
"4870","zemavek","kanalklubunekonvencnemysliacich",3.31323429169472,3.5
"4871","zemavek","kanalklubunekonvencnemysliacich",3.07773117965239,3.5
"4872","zemavek","kanalklubunekonvencnemysliacich",2.45178643552429,2.5
"4873","zemavek","kanalklubunekonvencnemysliacich",2.45178643552429,2.5
"4874","zemavek","kanalklubunekonvencnemysliacich",2.45178643552429,2.5
"4875","zemavek","kanalklubunekonvencnemysliacich",2.45178643552429,2.5
"4876","zemavek","mimisramova",3.69434191036418,4
"4877","zemavek","smebratia",3.55690526905545,4
"4878","zemavek","mimisramova",3.12710479836481,3.5
"4879","zemavek","kanalklubunekonvencnemysliacich",3.00389116623691,3.5
"4880","zemavek","kanalklubunekonvencnemysliacich",1.93449845124357,2
"4881","zemavek","kanalklubunekonvencnemysliacich",2.56110138364906,3
"4882","zemavek","kanalklubunekonvencnemysliacich",3.26458172923808,3.5
"4883","zemavek","kanalklubunekonvencnemysliacich",2.97863694838447,3
"4884","zemavek","kanalklubunekonvencnemysliacich",1.86923171973098,2
"4885","zemavek","kanalklubunekonvencnemysliacich",4.57845582793984,5
"4886","zemavek","kanalklubunekonvencnemysliacich",4.53634376724935,5
"4887","zemavek","kanalklubunekonvencnemysliacich",4.53643217582201,5
"4888","zemavek","kanalklubunekonvencnemysliacich",4.51356383185059,5
"4889","zemavek","kanalklubunekonvencnemysliacich",4.48855071650044,4.5
"4890","zemavek","kanalklubunekonvencnemysliacich",4.48866350561467,4.5
"4891","zemavek","kanalklubunekonvencnemysliacich",3.30770992340481,3.5
"4892","zemavek","kanalklubunekonvencnemysliacich",2.39269695325967,2.5
"4893","zemavek","mimisramova",2.35218251811136,2.5
"4894","zemavek","mimisramova",2.35218251811136,2.5
"4895","zemavek","kanalklubunekonvencnemysliacich",3.38039216005703,3.5
"4896","zemavek","kanalklubunekonvencnemysliacich",2.77815125038364,3
"4897","zemavek","mimisramova",2.48572142648158,2.5
"4898","zemavek","smebratia",3.92541523708425,4
"4899","zemavek","smebratia",2.66558099101795,3
"4900","zemavek","smebratia",2.69372694892365,3
"4901","zemavek","smebratia",3.74640064449156,4
"4902","zemavek","smebratia",2.52891670027765,3
"4903","zemavek","vsetkyspravy",3.94914595241994,4
"4904","zemavek","mimisramova",3.55786796156802,4
"4905","zemavek","smebratia",2.54654266347813,3
"4906","zemavek","mimisramova",1.23044892137827,1.5
"4907","zemavek","vsetkyspravy",4.24772783290972,4.5
"4908","zemavek","kanalklubunekonvencnemysliacich",2.98317507203781,3
"4909","zemavek","kanalklubunekonvencnemysliacich",1.27875360095283,1.5
"4910","zemavek","kanalklubunekonvencnemysliacich",1,1
"4911","zemavek","investigativnyblogSK",4.49906818451079,4.5
"4912","zemavek","mimisramova",4.48795809259875,4.5
"4913","zemavek","mimisramova",2.25042000230889,2.5
"4914","zemavek","mimisramova",3.33344727449675,3.5
"4915","zemavek","smebratia",1.76342799356294,2
"4916","zemavek","kanalklubunekonvencnemysliacich",4.09208873925581,4.5
"4917","zemavek","mimisramova",2.81888541459401,3
"4918","zemavek","kanalklubunekonvencnemysliacich",3.56773196254807,4
"4919","zemavek","kanalklubunekonvencnemysliacich",1.50514997831991,2
"4920","zemavek","kanalklubunekonvencnemysliacich",3.20817252666712,3.5
"4921","zemavek","kanalklubunekonvencnemysliacich",3.17055505852121,3.5
"4922","zemavek","kanalklubunekonvencnemysliacich",2.98091193777684,3
"4923","zemavek","kanalklubunekonvencnemysliacich",1.77815125038364,2
"4924","zemavek","kanalklubunekonvencnemysliacich",1.89762709129044,2
"4925","zemavek","kanalklubunekonvencnemysliacich",4.50444367576043,5
"4926","zemavek","kanalklubunekonvencnemysliacich",4.49243908778878,4.5
"4927","zemavek","kanalklubunekonvencnemysliacich",4.48007884006549,4.5
"4928","zemavek","kanalklubunekonvencnemysliacich",4.39626910767446,4.5
"4929","zemavek","kanalklubunekonvencnemysliacich",4.27098145606233,4.5
"4930","zemavek","kanalklubunekonvencnemysliacich",4.22806655265797,4.5
"4931","zemavek","kanalklubunekonvencnemysliacich",2.39619934709574,2.5
"4932","zemavek","mimisramova",2.48429983934679,2.5
"4933","zemavek","mimisramova",3.01241537476243,3.5
"4934","BN4JeyTQ6RVkMTNk","aliancenarodnichsil",3.93308216236979,4
"4935","BN4JeyTQ6RVkMTNk","aliancenarodnichsil",4.84032569653991,5
"4936","BN4JeyTQ6RVkMTNk","MGzpravy",4.84342589339032,5
"4937","BN4JeyTQ6RVkMTNk","aliancenarodnichsil",4.36875161954456,4.5
"4938","BN4JeyTQ6RVkMTNk","aliancenarodnichsil",4.55008152446907,5
"4939","BN4JeyTQ6RVkMTNk","jarek53",5.08650219897037,5.5
"4940","BN4JeyTQ6RVkMTNk","jarek53",4.86933147862657,5
"4941","BN4JeyTQ6RVkMTNk","jarek53",5.59838227505306,6
"4942","BN4JeyTQ6RVkMTNk","aliancenarodnichsil",5.29168624012599,5.5
"4943","BN4JeyTQ6RVkMTNk","MGzpravy",5.19580835798685,5.5
