"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918F","F09F918E","F09FA4A3","F09F92A9","F09FA4A1","F09F94A5","F09F928A","F09FA494","F09F92AF","F09F98A2","F09F98B1","F09F998F","F09F918C","F09F9695","F09F958A","F09F9988","F09FA4AF","F09F98A1","F09F8DBE","F09FA4B7","other"
36635,560,0,0,4,0,74,0,0,3,0,2,0,0,31,0,0,0,2,0,0,0,0,0,1,0,0
34229,559,0,1,34,0,3,0,0,0,4,0,0,8,0,0,0,0,3,2,0,0,0,0,0,0,4
22673,558,0,3,5,0,0,0,0,40,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5
24477,558,46,0,1,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
24669,558,0,0,10,0,72,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,3,0
26190,558,0,36,112,0,0,2,0,5,0,0,0,4,11,0,1,0,0,1,0,0,0,0,0,0,1
26369,558,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26562,558,1,1,4,0,13,0,45,4,70,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,30
26606,558,0,0,46,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36021,558,0,0,16,0,0,0,0,8,4,0,0,0,6,0,0,0,29,0,0,0,0,0,0,0,3
23714,557,0,0,4,0,108,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
28940,557,0,3,63,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0
30315,557,0,7,56,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
31824,557,0,0,8,0,57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33140,557,0,0,0,0,50,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,1
35378,557,0,0,41,0,5,2,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
23506,556,0,0,25,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23822,556,4,0,23,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24763,556,0,0,17,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
25272,556,0,0,27,0,54,2,0,1,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0
26909,556,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
22228,555,2,5,9,0,1,44,0,0,10,0,0,26,0,0,0,0,0,0,0,2,0,0,0,1,1
23587,555,0,0,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
26263,555,0,0,26,0,60,0,0,2,4,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0
30585,555,20,8,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
34779,555,0,0,29,0,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
21288,554,4,0,17,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21875,554,0,0,36,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
25284,554,0,0,5,0,58,0,0,0,1,0,0,19,0,0,0,13,0,0,0,1,0,0,0,0,1
29510,554,0,0,30,0,60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29663,554,2,0,14,0,66,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
30102,554,0,0,28,0,94,0,4,3,0,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,1
32222,554,4,0,2,82,4,0,0,12,0,0,0,0,45,0,0,0,0,0,0,0,0,3,0,0,0
32522,554,0,1,101,0,55,0,0,0,0,1,0,2,17,0,0,0,0,0,6,0,0,0,0,0,0
35123,554,0,4,37,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,1
37116,554,0,0,64,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
21832,553,0,0,9,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
25982,553,2,0,10,0,0,0,0,0,0,1,0,0,10,0,0,26,42,0,0,0,0,0,0,0,1
31853,553,0,0,22,0,70,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,6
32670,553,0,2,89,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33234,553,0,0,75,0,0,1,0,1,0,0,0,0,23,0,0,8,13,0,0,0,0,0,0,0,3
35536,553,4,0,19,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35553,553,3,0,23,0,80,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
36043,553,0,4,64,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
24097,552,4,0,24,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25080,552,0,0,77,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
29068,552,2,0,41,0,63,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,17,0,2
30821,552,0,0,14,0,53,3,0,4,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
34200,552,0,0,10,0,30,2,0,52,0,4,0,0,3,0,0,0,0,2,0,0,0,2,0,0,2
36679,552,0,6,57,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6
22115,551,1,0,45,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22118,551,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,3
23197,551,0,2,43,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
23595,551,0,0,48,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,1
27156,551,0,1,52,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
30151,551,2,0,30,0,41,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0
31924,551,0,0,13,0,0,0,100,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5
36240,551,2,0,20,0,45,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
21452,550,0,5,36,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
24080,550,0,0,62,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25366,550,24,0,117,0,8,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25505,550,0,3,6,5,42,0,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29443,550,0,2,12,0,61,0,0,2,0,0,0,5,0,0,0,0,8,0,45,0,0,0,0,0,0
31951,550,2,0,22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34629,550,0,0,4,0,0,0,0,0,6,0,0,8,0,0,3,0,53,0,0,0,0,0,0,1,3
21179,549,0,0,6,0,39,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0,0,0,0
22509,549,5,0,2,0,0,0,121,0,0,0,0,0,24,0,8,0,0,0,0,0,0,0,0,0,21
25705,549,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26698,549,0,0,35,0,7,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32901,549,0,2,42,0,33,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2
33205,549,0,0,6,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9
36057,549,0,0,25,0,0,0,0,10,0,9,0,16,33,0,0,0,0,0,0,0,0,0,0,0,0
21701,548,0,0,5,0,50,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0
22664,548,12,0,10,0,47,1,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7
24286,548,0,0,5,0,50,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0
24455,548,0,0,7,0,0,0,0,1,4,0,0,0,18,0,0,0,44,0,0,0,0,0,0,0,1
26870,548,0,18,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
29918,548,0,0,68,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
31880,548,0,0,24,0,8,0,0,0,0,0,0,0,5,0,0,0,20,1,0,0,2,0,0,1,4
21338,547,0,0,42,0,13,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
21617,547,0,0,23,0,1,41,0,8,26,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0
22447,547,0,8,27,0,0,44,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22643,547,1,0,30,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
26407,547,0,0,152,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
27452,547,1,0,42,0,9,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28086,547,4,9,12,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
30943,547,4,0,29,0,109,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
32248,547,0,2,9,0,61,0,0,0,0,4,0,0,34,0,0,0,10,0,0,0,0,0,0,0,0
23082,546,0,0,12,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0
24416,546,0,0,33,0,0,3,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
26908,546,0,0,19,0,3,0,0,0,0,0,0,0,79,0,0,0,7,0,0,0,0,0,0,0,0
27497,546,11,0,81,0,20,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
31210,546,21,0,1,0,53,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
32296,546,0,0,45,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33763,546,0,0,150,0,42,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22
24027,545,2,0,353,0,76,0,0,0,0,0,0,3,20,0,1,0,0,0,0,0,0,0,0,0,2
24426,545,0,0,8,0,62,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26769,545,0,0,148,0,28,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3
27299,545,5,0,17,89,5,0,0,0,4,21,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3
27916,545,0,19,2,0,0,0,1,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
28169,545,3,0,14,0,0,0,27,0,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
28693,545,0,0,24,0,49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34171,545,0,12,0,0,14,0,0,0,6,24,0,0,42,1,0,0,0,0,0,0,0,10,0,0,1
21518,544,0,0,6,0,0,9,1,32,1,0,0,95,0,0,0,0,0,1,0,0,0,0,0,0,7
23268,544,5,0,2,3,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27010,544,8,0,13,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
27015,544,0,0,27,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
28103,544,7,0,68,0,44,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5
32407,544,4,3,35,0,28,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
33370,544,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,44
34210,544,58,0,1,0,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
21501,543,0,0,18,0,49,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22279,543,15,0,0,0,43,0,0,33,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
23178,543,82,0,4,0,8,0,59,1,0,0,0,0,34,0,0,3,9,0,0,0,0,0,0,0,1
30703,543,2,0,0,0,0,0,28,0,1,51,1,35,0,0,0,0,1,0,0,0,0,0,0,0,16
31572,543,0,0,16,0,20,0,0,6,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,2
22961,542,127,0,0,0,0,0,85,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
23170,542,0,0,66,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24134,542,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24512,542,8,0,22,0,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
24584,542,22,0,23,0,88,0,0,0,10,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0
26431,542,0,0,44,0,9,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
26489,542,0,24,20,0,3,2,13,96,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29675,542,12,0,4,0,96,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,12
32661,542,0,5,28,0,36,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0
33630,542,13,0,26,0,46,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,2
36178,542,0,0,3,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22777,541,0,2,27,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
23364,541,0,0,7,0,33,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
27468,541,0,0,13,0,61,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31234,541,0,0,14,0,0,0,8,0,8,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0
32684,541,0,0,23,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33303,541,0,0,65,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35678,541,0,1,6,0,4,28,0,0,3,0,0,65,78,0,0,0,0,0,0,0,0,0,0,0,0
37150,541,0,2,44,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21233,540,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0
21958,540,27,0,37,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23334,540,31,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
25093,540,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27110,540,0,0,118,0,0,0,0,0,1,0,0,0,0,0,2,262,0,0,0,0,0,0,24,0,0
33184,540,1,4,42,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
33308,540,6,2,14,0,51,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1
21931,539,0,1,3,0,0,0,0,0,64,1,0,24,0,0,1,0,0,0,0,1,0,0,0,0,7
23747,539,0,0,6,0,48,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
25420,539,0,0,13,0,0,2,0,0,2,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,2
27840,539,6,1,45,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32796,539,0,0,127,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
22365,538,8,0,11,95,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24352,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0
24901,538,0,0,31,0,27,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28507,538,4,0,4,0,18,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
28807,538,113,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30828,538,0,2,12,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,1,0,0,0
32394,538,0,0,23,0,0,0,0,0,0,14,0,0,40,0,0,0,0,0,0,0,0,4,0,0,4
37156,538,0,0,3,0,46,3,4,0,20,0,0,34,9,0,0,0,6,0,0,0,0,0,0,0,6
21251,537,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0
21991,537,0,41,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22046,537,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
31151,537,6,0,5,0,29,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,132,0,0
32488,537,0,0,29,0,59,0,0,0,0,0,1,0,3,0,0,0,6,0,0,0,0,0,0,0,0
36168,537,0,0,95,0,57,0,0,6,34,0,0,39,0,0,0,0,0,0,0,0,0,0,24,0,16
36959,537,10,0,19,0,74,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
21887,536,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
23153,536,8,0,20,0,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24755,536,0,0,84,0,9,0,0,0,0,0,0,0,33,0,0,15,0,0,0,0,0,0,0,0,1
25783,536,0,0,23,0,5,2,0,0,8,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,5
27174,536,41,63,1,0,0,0,5,0,17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
28107,536,13,6,34,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
30464,536,0,0,11,0,0,0,0,0,8,0,0,3,52,0,0,0,25,0,0,0,0,0,0,0,0
31481,536,1,0,42,0,0,0,0,3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,2
33185,536,0,8,64,0,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0
33290,536,0,1,9,0,33,0,0,0,1,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,4
21350,535,0,0,3,262,0,12,0,0,3,11,0,5,0,0,0,0,0,0,0,0,24,0,0,0,4
24086,535,0,6,35,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
25291,535,0,0,0,2,54,0,0,0,0,12,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0
27489,535,1,0,38,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29426,535,0,0,29,0,0,2,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6
31344,535,68,3,2,0,2,0,0,0,15,1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,4
31981,535,0,0,13,0,7,0,0,0,3,0,0,0,108,0,0,0,0,0,0,0,0,2,0,0,5
32357,535,2,0,9,0,1,0,0,0,5,0,0,18,0,0,3,0,1,0,0,0,66,27,0,0,1
32584,535,0,2,70,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36662,535,99,0,2,0,28,0,0,0,0,0,0,0,26,0,0,0,0,0,0,19,0,0,0,0,3
37082,535,0,0,10,0,73,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1
23967,534,2,35,4,96,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
24130,534,0,0,2,0,0,0,2,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
24489,534,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24514,534,0,0,1,0,42,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30013,534,0,0,24,0,66,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0
30930,534,0,0,14,0,60,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
32878,534,0,0,15,0,0,0,22,2,0,0,0,0,97,0,0,0,0,0,0,3,0,0,0,0,0
33634,534,4,0,25,0,3,0,0,1,7,7,0,1,1,0,0,21,0,0,0,0,0,0,0,0,1
21529,533,0,0,2,0,24,0,168,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19
23302,533,0,0,23,0,53,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0
23574,533,3,0,24,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24531,533,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
26571,533,0,0,13,0,86,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,57,0,0
30654,533,3,0,13,0,23,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,2,1
31525,533,0,3,9,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,2
34363,533,3,7,35,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,1,1
34671,533,0,0,32,0,60,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1
35656,533,0,8,6,0,3,2,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
35986,533,0,2,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
36549,533,0,105,6,0,0,18,0,0,0,0,0,35,13,0,0,0,0,0,0,0,9,0,0,0,29
21596,532,2,29,11,0,2,7,0,0,0,0,19,34,0,0,0,0,1,0,0,0,0,0,0,1,1
23448,532,143,0,29,0,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
24254,532,0,0,39,0,3,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
25900,532,104,0,9,0,0,0,84,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29296,532,0,0,27,0,20,0,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
31395,532,0,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
31948,532,0,0,32,16,0,2,0,0,0,11,0,0,0,0,0,0,27,0,0,0,0,0,0,0,7
22460,531,67,0,199,0,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
24210,531,0,0,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
25546,531,0,0,19,0,5,0,0,0,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
28324,531,0,0,1,146,0,3,1,30,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23
28828,531,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13
30075,531,0,0,12,0,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1
30838,531,0,0,12,17,13,0,0,0,0,0,0,0,51,0,0,0,0,7,0,0,0,0,0,0,0
34003,531,0,0,39,0,1,0,0,0,5,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,1
36985,531,38,0,12,0,117,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
21674,530,0,0,33,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
26921,530,269,9,2,0,28,0,89,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,1
29466,530,43,93,4,0,8,0,0,35,0,0,0,0,12,0,0,0,0,6,0,22,0,0,0,0,0
31272,530,0,0,10,0,0,0,0,2,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,4
33818,530,0,0,66,0,3,0,0,2,2,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,5
21962,529,1,0,27,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23596,529,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23597,529,0,0,15,0,0,0,0,0,0,30,0,3,19,0,0,0,0,0,0,0,0,5,0,1,0
24460,529,0,0,1,0,2,4,0,0,0,0,0,1,58,154,0,0,0,0,36,0,0,0,0,0,18
27268,529,2,0,17,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0
27344,529,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0
30250,529,4,0,5,0,0,13,0,0,32,7,0,0,0,0,0,0,0,0,0,18,0,0,0,0,27
30934,529,0,0,35,0,0,2,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
31163,529,0,0,40,0,31,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0
33644,529,0,0,54,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36805,529,0,1,35,0,0,1,0,6,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0
25669,528,0,2,120,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
27306,528,0,0,9,0,1,0,6,0,4,1,0,5,0,0,0,0,0,0,0,0,0,0,64,0,0
34878,528,0,0,6,0,1,0,0,0,0,1,0,4,45,0,0,0,0,0,0,1,0,0,0,1,2
35346,528,0,2,22,0,15,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5
23601,527,0,0,28,0,36,2,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,1
26953,527,0,0,14,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
30545,527,0,0,17,0,23,0,1,0,0,0,0,1,1,0,0,0,43,0,0,0,0,0,0,0,0
34939,527,0,1,26,0,50,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
23619,526,0,0,33,0,0,0,0,0,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0,0,0
24028,526,99,0,10,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2
24081,526,6,0,14,0,29,0,0,2,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0
24628,526,1,0,4,0,1,17,0,0,0,0,0,23,112,0,0,0,0,0,0,0,0,0,0,0,0
26942,526,0,0,66,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29614,526,0,0,23,0,3,1,0,11,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,47,0
30090,526,47,0,15,0,20,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
30711,526,0,0,63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,14
