,channel_id,message_id,emo,count,TS,posted,time_end,censor_point.x,hourly_end,censor_point.y
60,1535416724,75599,F09F918E,34,2024-12-10 19:30:09,2024-12-10 17:52:42,1.62416666666667,50.1216666666667,1,50.1216666666667
61,1535416724,75599,F09F918E,39,2024-12-10 19:35:09,2024-12-10 17:52:42,1.7075,50.1216666666667,1,50.1216666666667
62,1535416724,75599,F09F918E,42,2024-12-10 19:45:08,2024-12-10 17:52:42,1.87388888888889,50.1216666666667,1,50.1216666666667
63,1535416724,75599,F09F918E,45,2024-12-10 19:50:08,2024-12-10 17:52:42,1.95722222222222,50.1216666666667,1,50.1216666666667
64,1535416724,75599,F09F918E,46,2024-12-10 20:00:08,2024-12-10 17:52:42,2.12388888888889,50.1216666666667,2,50.1216666666667
65,1535416724,75599,F09F918E,47,2024-12-10 20:05:08,2024-12-10 17:52:42,2.20722222222222,50.1216666666667,2,50.1216666666667
66,1535416724,75599,F09F918E,49,2024-12-10 20:15:07,2024-12-10 17:52:42,2.37361111111111,50.1216666666667,2,50.1216666666667
67,1535416724,75599,F09F918E,52,2024-12-10 20:20:08,2024-12-10 17:52:42,2.45722222222222,50.1216666666667,2,50.1216666666667
68,1535416724,75599,F09F918E,54,2024-12-10 20:30:07,2024-12-10 17:52:42,2.62361111111111,50.1216666666667,2,50.1216666666667
69,1535416724,75599,F09F918E,56,2024-12-10 20:35:08,2024-12-10 17:52:42,2.70722222222222,50.1216666666667,2,50.1216666666667
70,1535416724,75599,F09F918E,59,2024-12-10 20:40:08,2024-12-10 17:52:42,2.79055555555556,50.1216666666667,2,50.1216666666667
71,1535416724,75599,F09F918E,61,2024-12-10 20:45:07,2024-12-10 17:52:42,2.87361111111111,50.1216666666667,2,50.1216666666667
72,1535416724,75599,F09F918E,63,2024-12-10 20:50:07,2024-12-10 17:52:42,2.95694444444444,50.1216666666667,2,50.1216666666667
73,1535416724,75599,F09F918E,64,2024-12-10 20:55:08,2024-12-10 17:52:42,3.04055555555556,50.1216666666667,3,50.1216666666667
74,1535416724,75599,F09F918E,66,2024-12-10 21:00:08,2024-12-10 17:52:42,3.12388888888889,50.1216666666667,3,50.1216666666667
75,1535416724,75599,F09F918E,67,2024-12-10 21:10:07,2024-12-10 17:52:42,3.29027777777778,50.1216666666667,3,50.1216666666667
76,1535416724,75599,F09F918E,69,2024-12-10 21:15:07,2024-12-10 17:52:42,3.37361111111111,50.1216666666667,3,50.1216666666667
77,1535416724,75599,F09F918E,72,2024-12-10 21:20:07,2024-12-10 17:52:42,3.45694444444444,50.1216666666667,3,50.1216666666667
78,1535416724,75599,F09F918E,73,2024-12-10 21:25:08,2024-12-10 17:52:42,3.54055555555556,50.1216666666667,3,50.1216666666667
79,1535416724,75599,F09F918E,74,2024-12-10 21:35:07,2024-12-10 17:52:42,3.70694444444444,50.1216666666667,3,50.1216666666667
80,1535416724,75599,F09F918E,75,2024-12-10 21:50:07,2024-12-10 17:52:42,3.95694444444444,50.1216666666667,3,50.1216666666667
81,1535416724,75599,F09F918E,76,2024-12-10 22:20:06,2024-12-10 17:52:42,4.45666666666667,50.1216666666667,4,50.1216666666667
82,1535416724,75599,F09F918E,77,2024-12-10 22:40:06,2024-12-10 17:52:42,4.79,50.1216666666667,4,50.1216666666667
83,1535416724,75599,F09F918E,78,2024-12-10 22:50:06,2024-12-10 17:52:42,4.95666666666667,50.1216666666667,4,50.1216666666667
84,1535416724,75599,F09F918E,79,2024-12-10 22:55:06,2024-12-10 17:52:42,5.04,50.1216666666667,5,50.1216666666667
85,1535416724,75599,F09F918E,81,2024-12-10 23:00:07,2024-12-10 17:52:42,5.12361111111111,50.1216666666667,5,50.1216666666667
86,1535416724,75599,F09F918E,82,2024-12-10 23:05:08,2024-12-10 17:52:42,5.20722222222222,50.1216666666667,5,50.1216666666667
87,1535416724,75599,F09F918E,83,2024-12-10 23:25:07,2024-12-10 17:52:42,5.54027777777778,50.1216666666667,5,50.1216666666667
88,1535416724,75599,F09F918E,84,2024-12-10 23:35:06,2024-12-10 17:52:42,5.70666666666667,50.1216666666667,5,50.1216666666667
89,1535416724,75599,F09F918E,85,2024-12-11 00:20:06,2024-12-10 17:52:42,6.45666666666667,50.1216666666667,6,50.1216666666667
90,1535416724,75599,F09F918E,86,2024-12-11 00:55:06,2024-12-10 17:52:42,7.04,50.1216666666667,7,50.1216666666667
91,1535416724,75599,F09F918E,87,2024-12-11 01:25:06,2024-12-10 17:52:42,7.54,50.1216666666667,7,50.1216666666667
92,1535416724,75599,F09F918E,87,NA,NA,NA,NA,8,50.1216666666667
93,1535416724,75599,F09F918E,87,NA,NA,NA,NA,9,50.1216666666667
94,1535416724,75599,F09F918E,88,2024-12-11 04:10:05,2024-12-10 17:52:42,10.2897222222222,50.1216666666667,10,50.1216666666667
95,1535416724,75599,F09F918E,89,2024-12-11 04:40:06,2024-12-10 17:52:42,10.79,50.1216666666667,10,50.1216666666667
96,1535416724,75599,F09F918E,90,2024-12-11 05:15:06,2024-12-10 17:52:42,11.3733333333333,50.1216666666667,11,50.1216666666667
97,1535416724,75599,F09F918E,91,2024-12-11 05:25:06,2024-12-10 17:52:42,11.54,50.1216666666667,11,50.1216666666667
98,1535416724,75599,F09F918E,93,2024-12-11 05:55:06,2024-12-10 17:52:42,12.04,50.1216666666667,12,50.1216666666667
99,1535416724,75599,F09F918E,94,2024-12-11 06:55:06,2024-12-10 17:52:42,13.04,50.1216666666667,13,50.1216666666667
100,1535416724,75599,F09F918E,96,2024-12-11 07:05:06,2024-12-10 17:52:42,13.2066666666667,50.1216666666667,13,50.1216666666667
101,1535416724,75599,F09F918E,97,2024-12-11 07:25:07,2024-12-10 17:52:42,13.5402777777778,50.1216666666667,13,50.1216666666667
102,1535416724,75599,F09F918E,99,2024-12-11 07:45:06,2024-12-10 17:52:42,13.8733333333333,50.1216666666667,13,50.1216666666667
103,1535416724,75599,F09F918E,100,2024-12-11 07:55:07,2024-12-10 17:52:42,14.0402777777778,50.1216666666667,14,50.1216666666667
104,1535416724,75599,F09F918E,101,2024-12-11 09:30:06,2024-12-10 17:52:42,15.6233333333333,50.1216666666667,15,50.1216666666667
105,1535416724,75599,F09F918E,102,2024-12-11 09:55:07,2024-12-10 17:52:42,16.0402777777778,50.1216666666667,16,50.1216666666667
106,1535416724,75599,F09F918E,103,2024-12-11 10:05:06,2024-12-10 17:52:42,16.2066666666667,50.1216666666667,16,50.1216666666667
107,1535416724,75599,F09F918E,104,2024-12-11 10:10:07,2024-12-10 17:52:42,16.2902777777778,50.1216666666667,16,50.1216666666667
