"","channel_id","message_id","emo","count","TS","posted","time_end","censor_point","units"
"41",1535416724,75599,"F09F918E",83,"2024-12-10 23:25:07","2024-12-10 17:52:42",5.54027777777778,2.08840277777778,"hours"
"42",1535416724,75599,"F09F918E",84,"2024-12-10 23:35:06","2024-12-10 17:52:42",5.70666666666667,2.08840277777778,"hours"
"43",1535416724,75599,"F09F918E",85,"2024-12-11 00:20:06","2024-12-10 17:52:42",6.45666666666667,2.08840277777778,"hours"
"44",1535416724,75599,"F09F918E",86,"2024-12-11 00:55:06","2024-12-10 17:52:42",7.04,2.08840277777778,"hours"
"45",1535416724,75599,"F09F918E",87,"2024-12-11 01:25:06","2024-12-10 17:52:42",7.54,2.08840277777778,"hours"
"46",1535416724,75599,"F09F918E",88,"2024-12-11 04:10:05","2024-12-10 17:52:42",10.2897222222222,2.08840277777778,"hours"
"47",1535416724,75599,"F09F918E",89,"2024-12-11 04:40:06","2024-12-10 17:52:42",10.79,2.08840277777778,"hours"
"48",1535416724,75599,"F09F918E",90,"2024-12-11 05:15:06","2024-12-10 17:52:42",11.3733333333333,2.08840277777778,"hours"
"49",1535416724,75599,"F09F918E",91,"2024-12-11 05:25:06","2024-12-10 17:52:42",11.54,2.08840277777778,"hours"
"50",1535416724,75599,"F09F918E",93,"2024-12-11 05:55:06","2024-12-10 17:52:42",12.04,2.08840277777778,"hours"
"51",1535416724,75599,"F09F918E",94,"2024-12-11 06:55:06","2024-12-10 17:52:42",13.04,2.08840277777778,"hours"
"52",1535416724,75599,"F09F918E",96,"2024-12-11 07:05:06","2024-12-10 17:52:42",13.2066666666667,2.08840277777778,"hours"
"53",1535416724,75599,"F09F918E",97,"2024-12-11 07:25:07","2024-12-10 17:52:42",13.5402777777778,2.08840277777778,"hours"
"54",1535416724,75599,"F09F918E",99,"2024-12-11 07:45:06","2024-12-10 17:52:42",13.8733333333333,2.08840277777778,"hours"
"55",1535416724,75599,"F09F918E",100,"2024-12-11 07:55:07","2024-12-10 17:52:42",14.0402777777778,2.08840277777778,"hours"
"56",1535416724,75599,"F09F918E",101,"2024-12-11 09:30:06","2024-12-10 17:52:42",15.6233333333333,2.08840277777778,"hours"
"57",1535416724,75599,"F09F918E",102,"2024-12-11 09:55:07","2024-12-10 17:52:42",16.0402777777778,2.08840277777778,"hours"
"58",1535416724,75599,"F09F918E",103,"2024-12-11 10:05:06","2024-12-10 17:52:42",16.2066666666667,2.08840277777778,"hours"
"59",1535416724,75599,"F09F918E",104,"2024-12-11 10:10:07","2024-12-10 17:52:42",16.2902777777778,2.08840277777778,"hours"
"60",1535416724,75599,"F09F918E",105,"2024-12-11 10:15:06","2024-12-10 17:52:42",16.3733333333333,2.08840277777778,"hours"
"61",1535416724,75599,"F09F918E",107,"2024-12-11 10:25:06","2024-12-10 17:52:42",16.54,2.08840277777778,"hours"
"62",1535416724,75599,"F09F918E",108,"2024-12-11 10:55:07","2024-12-10 17:52:42",17.0402777777778,2.08840277777778,"hours"
"63",1535416724,75599,"F09F918E",109,"2024-12-11 11:15:06","2024-12-10 17:52:42",17.3733333333333,2.08840277777778,"hours"
"64",1535416724,75599,"F09F918E",110,"2024-12-11 11:40:07","2024-12-10 17:52:42",17.7902777777778,2.08840277777778,"hours"
"65",1535416724,75599,"F09F918E",111,"2024-12-11 11:55:07","2024-12-10 17:52:42",18.0402777777778,2.08840277777778,"hours"
"66",1535416724,75599,"F09F918E",112,"2024-12-11 13:10:07","2024-12-10 17:52:42",19.2902777777778,2.08840277777778,"hours"
"67",1535416724,75599,"F09F918E",113,"2024-12-11 13:35:07","2024-12-10 17:52:42",19.7069444444444,2.08840277777778,"hours"
"68",1535416724,75599,"F09F918E",114,"2024-12-11 13:50:07","2024-12-10 17:52:42",19.9569444444444,2.08840277777778,"hours"
"69",1535416724,75599,"F09F918E",115,"2024-12-11 17:15:08","2024-12-10 17:52:42",23.3738888888889,2.08840277777778,"hours"
"70",1535416724,75599,"F09F918E",116,"2024-12-11 17:35:07","2024-12-10 17:52:42",23.7069444444444,2.08840277777778,"hours"
"71",1535416724,75599,"F09F918E",117,"2024-12-11 18:55:08","2024-12-10 17:52:42",25.0405555555556,2.08840277777778,"hours"
"72",1535416724,75599,"F09F918E",118,"2024-12-11 19:45:07","2024-12-10 17:52:42",25.8736111111111,2.08840277777778,"hours"
"73",1535416724,75599,"F09F918E",119,"2024-12-11 20:55:07","2024-12-10 17:52:42",27.0402777777778,2.08840277777778,"hours"
"74",1535416724,75599,"F09F918E",120,"2024-12-11 21:20:08","2024-12-10 17:52:42",27.4572222222222,2.08840277777778,"hours"
"75",1535416724,75599,"F09F918E",121,"2024-12-11 22:40:07","2024-12-10 17:52:42",28.7902777777778,2.08840277777778,"hours"
"76",1535416724,75599,"F09F918E",122,"2024-12-12 05:35:06","2024-12-10 17:52:42",35.7066666666667,2.08840277777778,"hours"
"77",1535416724,75599,"F09F918E",123,"2024-12-12 09:10:06","2024-12-10 17:52:42",39.29,2.08840277777778,"hours"
"78",1535416724,75599,"F09F918E",124,"2024-12-12 12:10:08","2024-12-10 17:52:42",42.2905555555556,2.08840277777778,"hours"
"79",1535416724,75599,"F09F918E",125,"2024-12-12 15:35:07","2024-12-10 17:52:42",45.7069444444444,2.08840277777778,"hours"
"80",1535416724,75599,"F09F918E",126,"2024-12-12 16:40:07","2024-12-10 17:52:42",46.7902777777778,2.08840277777778,"hours"
"81",1535416724,75599,"F09F918E",127,"2024-12-12 18:15:08","2024-12-10 17:52:42",48.3738888888889,2.08840277777778,"hours"
"82",1535416724,75599,"F09F918E",128,"2024-12-12 18:30:08","2024-12-10 17:52:42",48.6238888888889,2.08840277777778,"hours"
"83",1535416724,75599,"F09F918E",129,"2024-12-12 18:50:08","2024-12-10 17:52:42",48.9572222222222,2.08840277777778,"hours"
"84",1535416724,75599,"F09F918E",130,"2024-12-12 20:30:07","2024-12-10 17:52:42",50.6236111111111,2.08840277777778,"hours"
"85",1535416724,75599,"F09F94A5",2,"2024-12-10 19:05:08","2024-12-10 17:52:42",1.20722222222222,2.08840277777778,"hours"
"86",1535416724,75599,"F09F94A5",3,"2024-12-10 19:45:08","2024-12-10 17:52:42",1.87388888888889,2.08840277777778,"hours"
"87",1535416724,75599,"F09F94A5",4,"2024-12-10 20:30:07","2024-12-10 17:52:42",2.62361111111111,2.08840277777778,"hours"
"88",1535416724,75599,"F09F94A5",5,"2024-12-10 20:50:07","2024-12-10 17:52:42",2.95694444444444,2.08840277777778,"hours"
"89",1535416724,75599,"F09F94A5",6,"2024-12-10 22:25:07","2024-12-10 17:52:42",4.54027777777778,2.08840277777778,"hours"
"90",1535416724,75599,"F09F94A5",7,"2024-12-11 07:55:07","2024-12-10 17:52:42",14.0402777777778,2.08840277777778,"hours"
"91",1535416724,75599,"F09F9881",1,"2024-12-10 19:40:07","2024-12-10 17:52:42",1.79027777777778,2.08840277777778,"hours"
"92",1535416724,75599,"F09F9881",2,"2024-12-10 19:45:08","2024-12-10 17:52:42",1.87388888888889,2.08840277777778,"hours"
"93",1535416724,75599,"F09F9881",3,"2024-12-10 20:00:08","2024-12-10 17:52:42",2.12388888888889,2.08840277777778,"hours"
"94",1535416724,75599,"F09F9881",5,"2024-12-10 20:30:07","2024-12-10 17:52:42",2.62361111111111,2.08840277777778,"hours"
"95",1535416724,75599,"F09F9881",6,"2024-12-10 20:40:08","2024-12-10 17:52:42",2.79055555555556,2.08840277777778,"hours"
"96",1535416724,75599,"F09F9881",7,"2024-12-10 21:15:07","2024-12-10 17:52:42",3.37361111111111,2.08840277777778,"hours"
"97",1535416724,75599,"F09F9881",8,"2024-12-10 21:45:07","2024-12-10 17:52:42",3.87361111111111,2.08840277777778,"hours"
"98",1535416724,75599,"F09F9881",9,"2024-12-10 23:10:06","2024-12-10 17:52:42",5.29,2.08840277777778,"hours"
"99",1535416724,75599,"F09F9881",10,"2024-12-10 23:15:06","2024-12-10 17:52:42",5.37333333333333,2.08840277777778,"hours"
"100",1535416724,75599,"F09F9881",11,"2024-12-10 23:45:05","2024-12-10 17:52:42",5.87305555555556,2.08840277777778,"hours"
"101",1535416724,75599,"F09F9881",12,"2024-12-11 04:40:06","2024-12-10 17:52:42",10.79,2.08840277777778,"hours"
"102",1535416724,75599,"F09F9881",13,"2024-12-11 04:45:06","2024-12-10 17:52:42",10.8733333333333,2.08840277777778,"hours"
"103",1535416724,75599,"F09F9881",14,"2024-12-11 05:55:06","2024-12-10 17:52:42",12.04,2.08840277777778,"hours"
"104",1535416724,75599,"F09F9881",15,"2024-12-11 09:00:06","2024-12-10 17:52:42",15.1233333333333,2.08840277777778,"hours"
"105",1535416724,75599,"F09F9881",16,"2024-12-11 09:55:07","2024-12-10 17:52:42",16.0402777777778,2.08840277777778,"hours"
"106",1535416724,75599,"F09F9881",17,"2024-12-11 15:00:07","2024-12-10 17:52:42",21.1236111111111,2.08840277777778,"hours"
"107",1535416724,75599,"F09F9881",18,"2024-12-12 07:05:07","2024-12-10 17:52:42",37.2069444444444,2.08840277777778,"hours"
"108",1535416724,75599,"F09FA494",2,"2024-12-10 19:00:10","2024-12-10 17:52:42",1.12444444444444,2.08840277777778,"hours"
"109",1535416724,75599,"F09FA494",3,"2024-12-10 19:10:08","2024-12-10 17:52:42",1.29055555555556,2.08840277777778,"hours"
"110",1535416724,75599,"F09FA494",4,"2024-12-10 19:15:08","2024-12-10 17:52:42",1.37388888888889,2.08840277777778,"hours"
"111",1535416724,75599,"F09FA494",7,"2024-12-10 19:20:06","2024-12-10 17:52:42",1.45666666666667,2.08840277777778,"hours"
"112",1535416724,75599,"F09FA494",8,"2024-12-10 19:40:07","2024-12-10 17:52:42",1.79027777777778,2.08840277777778,"hours"
"113",1535416724,75599,"F09FA494",10,"2024-12-10 19:55:08","2024-12-10 17:52:42",2.04055555555556,2.08840277777778,"hours"
"114",1535416724,75599,"F09FA494",11,"2024-12-10 20:00:08","2024-12-10 17:52:42",2.12388888888889,2.08840277777778,"hours"
"115",1535416724,75599,"F09FA494",13,"2024-12-10 20:05:08","2024-12-10 17:52:42",2.20722222222222,2.08840277777778,"hours"
"116",1535416724,75599,"F09FA494",14,"2024-12-10 20:20:08","2024-12-10 17:52:42",2.45722222222222,2.08840277777778,"hours"
"117",1535416724,75599,"F09FA494",15,"2024-12-10 20:30:07","2024-12-10 17:52:42",2.62361111111111,2.08840277777778,"hours"
"118",1535416724,75599,"F09FA494",16,"2024-12-10 20:55:08","2024-12-10 17:52:42",3.04055555555556,2.08840277777778,"hours"
"119",1535416724,75599,"F09FA494",17,"2024-12-10 21:00:08","2024-12-10 17:52:42",3.12388888888889,2.08840277777778,"hours"
"120",1535416724,75599,"F09FA494",18,"2024-12-10 21:45:07","2024-12-10 17:52:42",3.87361111111111,2.08840277777778,"hours"
"121",1535416724,75599,"F09FA494",19,"2024-12-10 21:55:08","2024-12-10 17:52:42",4.04055555555556,2.08840277777778,"hours"
"122",1535416724,75599,"F09FA494",20,"2024-12-10 22:00:07","2024-12-10 17:52:42",4.12361111111111,2.08840277777778,"hours"
"123",1535416724,75599,"F09FA494",21,"2024-12-10 22:45:06","2024-12-10 17:52:42",4.87333333333333,2.08840277777778,"hours"
"124",1535416724,75599,"F09FA494",22,"2024-12-10 23:55:06","2024-12-10 17:52:42",6.04,2.08840277777778,"hours"
"125",1535416724,75599,"F09FA494",23,"2024-12-11 00:35:06","2024-12-10 17:52:42",6.70666666666667,2.08840277777778,"hours"
